BookID,Location,Authors,OriginalTitle,title,language_code,AverageRating,image_url,small_image_url
1120,online, TechExp Academy,Microsoft Office 365 for Beginners 2023: [10 in 1   The All-in-One Guide to Mastering the Whole Suite from Excel to Access | Take Full Advantage of Their Potential Even as a Non-Tech-Savvy,Microsoft Office 365 for Beginners 2023: [10 in 1   The All-in-One Guide to Mastering the Whole Suite from Excel to Access | Take Full Advantage of Their Potential Even as a Non-Tech-Savvy,eng,4.05,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1121,online, Mark Weiss,Bayesian Artificial Intelligence (Chapman & Hall/CRC Computer Science & Data Analysis Book 2),Bayesian Artificial Intelligence (Chapman & Hall/CRC Computer Science & Data Analysis Book 2),eng,4.18,https://images.gr-assets.com/books/1453445442m/344535.jpg,https://images.gr-assets.com/books/1453445442s/344535.jpg
1122,online,,Cloud Scale Analytics with Azure Data Services: Build modern data warehouses on Microsoft Azure,Cloud Scale Analytics with Azure Data Services: Build modern data warehouses on Microsoft Azure,eng,4.22,https://images.gr-assets.com/books/1342425154m/12451454.jpg,https://images.gr-assets.com/books/1342425154s/12451454.jpg
1123,online, Jay Wengrow,"Excel 2023: The Most Updated Bible to Master Microsoft Excel from Zero To Pro in Less than 5 Minutes A Day. Discover All the Formulas, Functions & Charts with Step-by-Step Tutorials, Tips & Tricks","Excel 2023: The Most Updated Bible to Master Microsoft Excel from Zero To Pro in Less than 5 Minutes A Day. Discover All the Formulas, Functions & Charts with Step-by-Step Tutorials, Tips & Tricks",eng,3.93,https://images.gr-assets.com/books/1241541432m/13442.jpg,https://images.gr-assets.com/books/1241541432s/13442.jpg
1124,online, Brian  WIll,"PYTHON: Learn Coding Programs with Python Programming and Master Data Analysis & Analytics, Data Science and Machine Learning with the Complete Crash Course for Beginners - 5 Manuscripts in 1 Book","PYTHON: Learn Coding Programs with Python Programming and Master Data Analysis & Analytics, Data Science and Machine Learning with the Complete Crash Course for Beginners - 5 Manuscripts in 1 Book",,3.73,https://images.gr-assets.com/books/1324245513m/22224.jpg,https://images.gr-assets.com/books/1324245513s/22224.jpg
1125,online, Liam DeSantis,Data Structures & Algorithm Analysis in C  ,Data Structures & Algorithm Analysis in C  ,eng,3.42,https://images.gr-assets.com/books/1255242224m/4444341.jpg,https://images.gr-assets.com/books/1255242224s/4444341.jpg
1126,online," Danil Zburivsky,  and , Lynda Partner","Introduction to Python in Earth Science Data Analysis: From Descriptive Statistics to Machine Learning (Springer Textbooks in Earth Sciences, Geography and Environment)","Introduction to Python in Earth Science Data Analysis: From Descriptive Statistics to Machine Learning (Springer Textbooks in Earth Sciences, Geography and Environment)",eng,4.1,https://images.gr-assets.com/books/1324232324m/243145.jpg,https://images.gr-assets.com/books/1324232324s/243145.jpg
1127,online, James Evans,"A Common-Sense Guide to Data Structures and Algorithms, Second Edition: Level Up Your Core Programming Skills","A Common-Sense Guide to Data Structures and Algorithms, Second Edition: Level Up Your Core Programming Skills",eng,4.3,https://images.gr-assets.com/books/1345554444m/41445.jpg,https://images.gr-assets.com/books/1345554444s/41445.jpg
1128,online, Matthew Weston,"The Dropout Multi-Millionaire: 37 Business Lessons on How to Succeed in Business With No Money, No Education and No Clue","The Dropout Multi-Millionaire: 37 Business Lessons on How to Succeed in Business With No Money, No Education and No Clue",eng,4.1,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1129,online, ROBERT  J GREEN,System Design Interview: The Ultimate Guide to Master All the Fundamentals of System Design & to Get Ready for the Interview | Including More Than 30 Questions & Case Studies to Practice,System Design Interview: The Ultimate Guide to Master All the Fundamentals of System Design & to Get Ready for the Interview | Including More Than 30 Questions & Case Studies to Practice,eng,3.81,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1130,online," Folgert Karsdorp, Mike Kestemont, et al.",Designing Cloud Data Platforms,Designing Cloud Data Platforms,eng,4.3,https://images.gr-assets.com/books/1344144135m/14455421.jpg,https://images.gr-assets.com/books/1344144135s/14455421.jpg
1131,online, Leonard Webb,"Statistics, Data Analysis, and Decision Modeling","Statistics, Data Analysis, and Decision Modeling",eng,3.95,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1132,online,,Learn Microsoft PowerApps: Build customized business applications without writing any code,Learn Microsoft PowerApps: Build customized business applications without writing any code,eng,3.82,https://images.gr-assets.com/books/1324244341m/24351.jpg,https://images.gr-assets.com/books/1324244341s/24351.jpg
1133,online, Rachel Boba Santos,Excel 2022: The Ultimate all-in-one crash course for beginners to master Everything of Excel 2022. The Step-by-Step Advanced skills workbook on how to create & manipulate Power Excel Formulas & Grids,Excel 2022: The Ultimate all-in-one crash course for beginners to master Everything of Excel 2022. The Step-by-Step Advanced skills workbook on how to create & manipulate Power Excel Formulas & Grids,,3.88,https://images.gr-assets.com/books/1322524424m/11413.jpg,https://images.gr-assets.com/books/1322524424s/11413.jpg
1134,online,,Humanities Data Analysis: Case Studies with Python,Humanities Data Analysis: Case Studies with Python,eng,4.22,https://images.gr-assets.com/books/1343442352m/13434252.jpg,https://images.gr-assets.com/books/1343442352s/13434252.jpg
1135,online,,"Excel 2023: The Easiest Way to Master Microsoft Excel in 7 Days. 200 Clear Illustrations and 100  Exercises in This Step-by-Step Guide Designed for Absolute Newbie. Discover Formula, Charts and More","Excel 2023: The Easiest Way to Master Microsoft Excel in 7 Days. 200 Clear Illustrations and 100  Exercises in This Step-by-Step Guide Designed for Absolute Newbie. Discover Formula, Charts and More",eng,3.85,https://images.gr-assets.com/books/1334135154m/1512.jpg,https://images.gr-assets.com/books/1334135154s/1512.jpg
1136,online," Judith D. Singer,  and , John B. Willett",Data Analysis from Scratch Python: 2 Books in 1: Basic Data Analysis and Time Series Analysis in Finance using Python (Financial Data Analytics Using Python),Data Analysis from Scratch Python: 2 Books in 1: Basic Data Analysis and Time Series Analysis in Finance using Python (Financial Data Analytics Using Python),en-US,3.93,https://images.gr-assets.com/books/1444455222m/544533.jpg,https://images.gr-assets.com/books/1444455222s/544533.jpg
1137,online, Mik Arduino,Crime Analysis with Crime Mapping,Crime Analysis with Crime Mapping,eng,4.04,https://images.gr-assets.com/books/1324445414m/224545.jpg,https://images.gr-assets.com/books/1324445414s/224545.jpg
1138,online," Rick J. Scavetta,  and , Boyan Angelov",Design and Analysis of Experiments with R (Chapman & Hall/CRC Texts in Statistical Science),Design and Analysis of Experiments with R (Chapman & Hall/CRC Texts in Statistical Science),eng,4.11,https://images.gr-assets.com/books/1421345244m/43433.jpg,https://images.gr-assets.com/books/1421345244s/43433.jpg
1139,online," Bill Inmon,  and , Ranjeet Srivastava",Geographical Data Science and Spatial Data Analysis: An Introduction in R (Spatial Analytics and GIS),Geographical Data Science and Spatial Data Analysis: An Introduction in R (Spatial Analytics and GIS),eng,3.48,https://images.gr-assets.com/books/134425331m/14442.jpg,https://images.gr-assets.com/books/134425331s/14442.jpg
1140,online,,Applied Longitudinal Data Analysis: Modeling Change and Event Occurrence,Applied Longitudinal Data Analysis: Modeling Change and Event Occurrence,eng,3.96,https://images.gr-assets.com/books/1345343555m/5254443.jpg,https://images.gr-assets.com/books/1345343555s/5254443.jpg
1141,online, Yves Hilpisch,Python for Data Analysis: From the Beginner to Expert Crash Course 3.0 that will Change your Life as a Digital Programmer Thanks to the Minimalism of this Manual. Deep Machine Learning and Big Data,Python for Data Analysis: From the Beginner to Expert Crash Course 3.0 that will Change your Life as a Digital Programmer Thanks to the Minimalism of this Manual. Deep Machine Learning and Big Data,en-US,3.86,https://images.gr-assets.com/books/1424544422m/13244435.jpg,https://images.gr-assets.com/books/1424544422s/13244435.jpg
1142,online, Ravindranatha Anthapu,Python and R for the Modern Data Scientist: The Best of Both Worlds,Python and R for the Modern Data Scientist: The Best of Both Worlds,eng,4.25,https://images.gr-assets.com/books/1324431444m/514.jpg,https://images.gr-assets.com/books/1324431444s/514.jpg
1143,online, Nigel Tillery,The Data Lakehouse Architecture,The Data Lakehouse Architecture,eng,4.05,https://images.gr-assets.com/books/1342255421m/1452224.jpg,https://images.gr-assets.com/books/1342255421s/1452224.jpg
1144,online," Raul Rabadan,  and , Andrew J. Blumberg",Econometric Analysis of Panel Data (Springer Texts in Business and Economics),Econometric Analysis of Panel Data (Springer Texts in Business and Economics),en-US,3.98,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1145,online," Wayne L. Winston, Scott Nestler, et al.",Artificial Intelligence in Finance: A Python-Based Guide,Artificial Intelligence in Finance: A Python-Based Guide,eng,3.7,https://images.gr-assets.com/books/1324252545m/5224.jpg,https://images.gr-assets.com/books/1324252545s/5224.jpg
1146,online,,Graph Data Processing with Cypher: A practical guide to building graph traversal queries using the Cypher syntax on Neo4j,Graph Data Processing with Cypher: A practical guide to building graph traversal queries using the Cypher syntax on Neo4j,en-US,3.98,https://images.gr-assets.com/books/132542551m/52422.jpg,https://images.gr-assets.com/books/132542551s/52422.jpg
1147,online, Victoria L. Bernhardt,"Excel: The Complete Illustrative Guide for Beginners to Learning any Fundamental, Formula, Function and Chart in Less than 5 Minutes with Simple and Real-Life Examples","Excel: The Complete Illustrative Guide for Beginners to Learning any Fundamental, Formula, Function and Chart in Less than 5 Minutes with Simple and Real-Life Examples",en-US,3.84,https://images.gr-assets.com/books/132454452m/4542255.jpg,https://images.gr-assets.com/books/132454452s/4542255.jpg
1148,online," R. Lyman Ott,  and , Micheal T. Longnecker",Topological Data Analysis for Genomics and Evolution: Topology in Biology,Topological Data Analysis for Genomics and Evolution: Topology in Biology,eng,3.91,https://images.gr-assets.com/books/1344144242m/12341521.jpg,https://images.gr-assets.com/books/1344144242s/12341521.jpg
1149,online, Eryk Lewinson,"Mathletics: How Gamblers, Managers, and Fans Use Mathematics in Sports, Second Edition","Mathletics: How Gamblers, Managers, and Fans Use Mathematics in Sports, Second Edition",en-US,3.68,https://images.gr-assets.com/books/1424414423m/14545.jpg,https://images.gr-assets.com/books/1424414423s/14545.jpg
1150,online, Inc. BarCharts,Everything Data Analytics-A Beginner's Guide to Data Literacy: Understanding the Processes That Turn Data Into Insights (All Things Data),Everything Data Analytics-A Beginner's Guide to Data Literacy: Understanding the Processes That Turn Data Into Insights (All Things Data),eng,4.15,https://images.gr-assets.com/books/1325344424m/15154.jpg,https://images.gr-assets.com/books/1325344424s/15154.jpg
1151,online, Andrew Nguyen,Data Analysis for Continuous School Improvement: For Continuous School Improvement,Data Analysis for Continuous School Improvement: For Continuous School Improvement,eng,4.18,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1152,online, Susanne Friese,An Introduction to Statistical Methods and Data Analysis,An Introduction to Statistical Methods and Data Analysis,eng,3.85,https://images.gr-assets.com/books/1342445544m/13424455.jpg,https://images.gr-assets.com/books/1342445544s/13424455.jpg
1153,online, Ken Shepard,"Python for Finance Cookbook: Over 80 powerful recipes for effective financial data analysis, 2nd Edition","Python for Finance Cookbook: Over 80 powerful recipes for effective financial data analysis, 2nd Edition",en-US,4.08,https://images.gr-assets.com/books/1331323415m/33454.jpg,https://images.gr-assets.com/books/1331323415s/33454.jpg
1154,online, Barry Adams,Excel Formulas (Quick Study Computer),Excel Formulas (Quick Study Computer),en-US,4.24,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1155,online, Kevin Cooper,Hands-On Healthcare Data: Taming the Complexity of Real-World Data,Hands-On Healthcare Data: Taming the Complexity of Real-World Data,en-US,3.99,https://images.gr-assets.com/books/1324544424m/334123.jpg,https://images.gr-assets.com/books/1324544424s/334123.jpg
1156,online,,Qualitative Data Analysis with ATLAS.ti,Qualitative Data Analysis with ATLAS.ti,en-US,3.91,https://images.gr-assets.com/books/1435543524m/411245.jpg,https://images.gr-assets.com/books/1435543524s/411245.jpg
1157,online, Stylianos Kampakis,Excel 2023: How to Become a Master of Microsoft Excel in Less Than 7 Minutes a Day with the Most Updated Guide (Step-By-Step Tutorial)   Bonus: The 10 Most Essential Formulas Requested by any Company,Excel 2023: How to Become a Master of Microsoft Excel in Less Than 7 Minutes a Day with the Most Updated Guide (Step-By-Step Tutorial)   Bonus: The 10 Most Essential Formulas Requested by any Company,en-US,3.85,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
